0.390775 0.0605047
0.116816 0.114019
0.217107 0.0160104
0.0851873 0.00901643
0.460088 0.0271389
0.411376 0.0212326
0.206606 0.021323
0.799789 0.0205543
0.835813 0.00982876
0.761456 0.0356038
0.365479 0.0278588
0.792324 0.0213795
0.387845 0.0126594
0.714639 0.00401312
0.722831 0.050082
0.9591 0.0096557
0.379428 0.0141591
0.939795 0.0176424
0.418469 0.0427402
0.293237 0.00407375
0.5944 0.0933788
0.519281 0.0458929
0.804289 0.0898278
0.187569 0.0133915
0.930886 0.0181265
0.459146 0.0519351
0.740048 0.0245202
0.352226 0.0280365
0.421118 0.0396635
0.735985 0.0715374
0.941394 0.0199294
0.835381 0.0425576
0.956007 0.0157931
0.745063 0.0717908
0.253795 0.0251279
0.689207 0.0188025
0.982582 0.00945081
0.894076 0.00642431
0.299547 0.0202986
0.985298 0.0319482
0.322416 0.0647849
0.744534 0.00883279
0.415985 0.0216972
0.963261 0.00423112
0.306252 0.0100223
0.785268 0.0235004
0.245304 0.00929503
0.64972 0.00657458
0.656126 0.014215
0.119268 0.0452464
0.482482 0.0418709
0.588481 0.0150513
0.156243 0.0522324
0.481405 0.00483412
0.285846 0.00395209
0.630745 0.0176384
0.754475 0.0499756
0.492741 0.0179891
0.235631 0.00749617
0.955408 0.0498694
0.540552 0.0527042
0.377698 0.00640834
0.643261 0.0224573
0.478873 0.0374566
0.633577 0.0379167
0.517982 0.0246124
0.359687 0.0377883
0.816266 0.0404641
0.0430683 0.00391849
0.0670863 0.0171321
0.762427 0.0213392
0.758992 0.0282
0.244792 0.00333958
0.402578 0.00617672
0.0152536 0.0434469
0.575793 0.00326238
0.950059 0.00922666
0.0178389 0.0135265
0.538491 0.0256626
0.195687 0.0306483
0.215104 0.0125672
0.864504 0.00860959
0.704399 0.0452349
0.523382 0.0355582
0.520091 0.00906131
0.511774 0.00411204
0.202706 0.0421445
0.94638 0.105084
0.864648 0.0246029
0.32583 0.00596612
0.115998 0.00897183
0.565385 0.0142296
0.00997986 0.0146789
0.818976 0.0458157
0.0785942 0.0796471
0.743624 0.0336438
0.61744 0.0203294
0.145544 0.0223943
0.293859 0.0204381
0.956513 0.00399337
0.786607 0.00276581
0.338562 0.0110308
0.587434 0.00418456
0.159336 0.051302
0.0856208 0.0252807
0.760287 0.00306172
0.222544 0.0526066
0.390158 0.0176639
0.612868 0.0311358
0.25563 0.00953138
0.108864 0.0139666
0.526719 0.0307014
0.841207 0.0337889
0.944817 0.00421213
0.252911 0.0431779
0.331649 0.00514399
0.899071 0.0203651
0.479048 0.0459531
0.512879 0.0528104
